Close,RetPct,Volume,DownsideRecordVol,NewHigh_LowVol,HiVol_Churn,UsedTicker,MarketName,Date
5104.759765625,0.5141103203274655,4559050000,False,False,True,^GSPC,S&P 500,2024-03-06
2068.090087890625,0.7002024252032557,4559050000,False,False,True,^RUT,Russell 2000,2024-03-06
5078.64990234375,-1.0193100883444606,4418410000,False,False,True,^GSPC,S&P 500,2024-03-05
2053.7099609375,-0.9931060002772996,4418410000,False,False,True,^RUT,Russell 2000,2024-03-05
2074.31005859375,-0.10016586922375614,4758440000,False,False,True,^RUT,Russell 2000,2024-03-04
4783.35009765625,0.03701746080437829,2698860000,False,True,False,^GSPC,S&P 500,2023-12-28
2066.2099609375,0.3409117046510035,2748450000,False,True,False,^RUT,Russell 2000,2023-12-27
4781.580078125,0.14304577464787638,2748450000,False,True,False,^GSPC,S&P 500,2023-12-27
4774.75,0.42316894655107795,2513910000,False,True,False,^GSPC,S&P 500,2023-12-26
2059.18994140625,1.2404364369650978,2513910000,False,True,False,^RUT,Russell 2000,2023-12-26
2033.9599609375,0.8378482470934534,3046770000,False,True,False,^RUT,Russell 2000,2023-12-22
14777.9404296875,-1.5015396760213684,6294700000,False,False,True,^IXIC,Nasdaq,2023-12-20
14339.990234375,1.3662559985409661,5694310000,False,False,True,^IXIC,Nasdaq,2023-12-07
14146.7099609375,-0.584685317046485,5167030000,False,False,True,^IXIC,Nasdaq,2023-12-06
14229.91015625,0.31313631845699685,6179120000,False,False,True,^IXIC,Nasdaq,2023-12-05
14185.490234375,-0.835650374571173,6270020000,False,False,True,^IXIC,Nasdaq,2023-12-04
13708.330078125,-1.5633990228098638,8162210000,True,False,False,^IXIC,Nasdaq,2023-09-15
4455.58984375,0.11706778016009611,2034280000,False,True,False,^GSPC,S&P 500,2023-07-03
13816.76953125,0.20923830090737727,2902300000,False,True,False,^IXIC,Nasdaq,2023-07-03
3936.969970703125,-1.6463223775713631,4533010000,False,False,True,^GSPC,S&P 500,2023-03-22
1727.3599853515625,-2.83393551135509,4533010000,False,False,True,^RUT,Russell 2000,2023-03-22
3951.570068359375,0.8918403718310097,5347140000,False,False,True,^GSPC,S&P 500,2023-03-20
1744.989990234375,1.1066739724911345,5347140000,False,False,True,^RUT,Russell 2000,2023-03-20
1725.8900146484375,-2.5603518346453247,9354280000,True,False,True,^RUT,Russell 2000,2023-03-17
3916.639892578125,-1.1019457310067593,9354280000,True,False,False,^GSPC,S&P 500,2023-03-17
1771.239990234375,1.449078987662511,5695790000,False,False,True,^RUT,Russell 2000,2023-03-16
3891.929931640625,-0.698088356543769,6594010000,False,False,True,^GSPC,S&P 500,2023-03-15
1745.93994140625,-1.7418114226001258,6594010000,False,False,True,^RUT,Russell 2000,2023-03-15
3919.2900390625,1.6476655480623936,5665870000,False,False,True,^GSPC,S&P 500,2023-03-14
1776.8900146484375,1.8683692546020092,5665870000,False,False,True,^RUT,Russell 2000,2023-03-14
4259.52001953125,-0.4291813651667864,4980830000,False,False,True,^GSPC,S&P 500,2022-03-10
2011.6700439453125,-0.2291334593576444,4980830000,False,False,True,^RUT,Russell 2000,2022-03-10
2016.2900390625,2.7142005915311795,5662670000,False,False,True,^RUT,Russell 2000,2022-03-09
4277.8798828125,2.569824789143582,5662670000,False,False,True,^GSPC,S&P 500,2022-03-09
4170.7001953125,-0.723375351819977,7243120000,False,False,True,^GSPC,S&P 500,2022-03-08
1963.010009765625,0.5985688722041083,7243120000,False,False,True,^RUT,Russell 2000,2022-03-08
1951.3299560546875,-2.4773885628738945,6940470000,False,False,True,^RUT,Russell 2000,2022-03-07
4201.08984375,-2.951815831344917,6940470000,False,False,True,^GSPC,S&P 500,2022-03-07
2000.9000244140625,-1.55037660883931,5797380000,False,False,True,^RUT,Russell 2000,2022-03-04
4328.8701171875,-0.7934042550334475,5797380000,False,False,True,^GSPC,S&P 500,2022-03-04
1931.2900390625,-2.2853952403657285,5214200000,False,False,True,^RUT,Russell 2000,2022-01-27
4326.509765625,-0.538408875771057,5214200000,False,False,True,^GSPC,S&P 500,2022-01-27
1976.4599609375,-1.3757312992484505,5570640000,False,False,True,^RUT,Russell 2000,2022-01-26
4349.93017578125,-0.1496635847751837,5570640000,False,False,True,^GSPC,S&P 500,2022-01-26
4793.06005859375,0.14018951394270118,2963310000,False,True,False,^GSPC,S&P 500,2021-12-29
4791.18994140625,1.383893524747526,2770290000,False,True,False,^GSPC,S&P 500,2021-12-27
4725.7900390625,0.6223699921661829,2913040000,False,True,False,^GSPC,S&P 500,2021-12-23
2203.47998046875,2.045557176895918,4770800000,False,False,True,^RUT,Russell 2000,2021-12-06
4591.669921875,1.1730872577451423,4770800000,False,False,True,^GSPC,S&P 500,2021-12-06
2159.31005859375,-2.1311416635904634,5240070000,False,False,True,^RUT,Russell 2000,2021-12-03
4538.43017578125,-0.8448563730297565,5240070000,False,False,True,^GSPC,S&P 500,2021-12-03
4577.10009765625,1.419443613158311,5077180000,False,False,True,^GSPC,S&P 500,2021-12-02
2206.330078125,2.7432993263172722,5077180000,False,False,True,^RUT,Russell 2000,2021-12-02
15235.83984375,0.0008524894004491301,6130110000,False,False,True,^IXIC,Nasdaq,2021-10-27
15235.7099609375,0.05910666206350168,7173230000,False,False,True,^IXIC,Nasdaq,2021-10-26
4468.0,0.1607306655808216,3016470000,False,True,False,^GSPC,S&P 500,2021-08-13
4436.52001953125,0.1675266241764728,3451870000,False,True,False,^GSPC,S&P 500,2021-08-06
4384.6298828125,0.34511743312370946,3384460000,False,True,False,^GSPC,S&P 500,2021-07-12
4369.5498046875,1.1277947808795874,3531120000,False,True,False,^GSPC,S&P 500,2021-07-09
4352.33984375,0.7500081663913916,3225840000,False,True,False,^GSPC,S&P 500,2021-07-02
4192.85009765625,-0.36287033416374515,5587970000,False,False,True,^GSPC,S&P 500,2021-06-03
2279.25,-0.8085923455297905,5587970000,False,False,True,^RUT,Russell 2000,2021-06-03
4187.6201171875,0.1782270924804541,3748320000,False,True,False,^GSPC,S&P 500,2021-04-26
4141.58984375,0.32944868090414303,3734720000,False,True,False,^GSPC,S&P 500,2021-04-13
4128.7998046875,0.7719934348738189,3640390000,False,True,False,^GSPC,S&P 500,2021-04-09
4097.169921875,0.42206328286402695,3907100000,False,True,False,^GSPC,S&P 500,2021-04-08
4079.949951171875,0.1475232784985625,4120810000,False,True,False,^GSPC,S&P 500,2021-04-07
4077.909912109375,1.4438226417743616,4005030000,False,True,False,^GSPC,S&P 500,2021-04-05
4019.8701171875,1.1825201774944727,4162130000,False,True,False,^GSPC,S&P 500,2021-04-01
2202.97998046875,0.4912859499390354,5871710000,False,False,True,^RUT,Russell 2000,2021-03-08
3821.35009765625,-0.5359231030161227,5871710000,False,False,True,^GSPC,S&P 500,2021-03-08
2192.2099609375,2.1095355537502414,6851070000,False,False,True,^RUT,Russell 2000,2021-03-05
3841.93994140625,1.949596819778221,6851070000,False,False,True,^GSPC,S&P 500,2021-03-05
2146.919921875,-2.7570609573611238,7195400000,False,False,True,^RUT,Russell 2000,2021-03-04
3768.469970703125,-1.3417213930100202,7195400000,False,False,True,^GSPC,S&P 500,2021-03-04
2207.7900390625,-1.0629560521494774,6173660000,False,False,True,^RUT,Russell 2000,2021-03-03
3819.719970703125,-1.306622187199813,6173660000,False,False,True,^GSPC,S&P 500,2021-03-03
2231.510009765625,-1.9254459714469707,5536010000,False,False,True,^RUT,Russell 2000,2021-03-02
3870.2900390625,-0.8080851690870694,5536010000,False,False,True,^GSPC,S&P 500,2021-03-02
3901.820068359375,2.3790763506800205,5114820000,False,False,True,^GSPC,S&P 500,2021-03-01
2201.050048828125,0.04000268090089687,6526070000,False,False,True,^RUT,Russell 2000,2021-02-26
3811.14990234375,-0.47502141699028444,6526070000,False,False,True,^GSPC,S&P 500,2021-02-26
2200.169921875,-3.686337879749746,6547470000,False,False,True,^RUT,Russell 2000,2021-02-25
3829.340087890625,-2.447880752512621,6547470000,False,False,True,^GSPC,S&P 500,2021-02-25
3925.429931640625,1.135161376597904,6012790000,False,False,True,^GSPC,S&P 500,2021-02-24
14047.5,-0.34032017018987837,7722100000,False,False,True,^IXIC,Nasdaq,2021-02-16
14095.4697265625,0.4969438229909917,7416940000,False,False,True,^IXIC,Nasdaq,2021-02-12
13403.3896484375,2.545383662322376,7092520000,False,False,True,^IXIC,Nasdaq,2021-02-01
2126.159912109375,2.532745426012828,5436230000,False,False,True,^RUT,Russell 2000,2021-02-01
3773.860107421875,1.6051767614439383,5436230000,False,False,True,^GSPC,S&P 500,2021-02-01
13070.6904296875,-1.9979495142946724,7872250000,False,False,True,^IXIC,Nasdaq,2021-01-29
3714.239990234375,-1.9311475173124593,6643370000,False,False,True,^GSPC,S&P 500,2021-01-29
2073.639892578125,-1.5650838628178732,6643370000,False,False,True,^RUT,Russell 2000,2021-01-29
3787.3798828125,0.9760625975629766,6992770000,False,False,True,^GSPC,S&P 500,2021-01-28
13337.16015625,0.5015639747580014,9959270000,False,False,True,^IXIC,Nasdaq,2021-01-28
2106.610107421875,-0.09910579022106569,6992770000,False,False,True,^RUT,Russell 2000,2021-01-28
2108.699951171875,-1.9145504448361272,9976520000,True,False,True,^RUT,Russell 2000,2021-01-27
3750.77001953125,-2.5677883699462,9976520000,True,False,True,^GSPC,S&P 500,2021-01-27
13270.599609375,-2.6086775791876904,11621190000,True,False,True,^IXIC,Nasdaq,2021-01-27
13197.1796875,1.5284816517290523,6297860000,False,False,True,^IXIC,Nasdaq,2021-01-19
12998.5,-0.8704551600417165,6458360000,False,False,True,^IXIC,Nasdaq,2021-01-15
13112.6396484375,-0.12423344313411411,6734100000,False,False,True,^IXIC,Nasdaq,2021-01-14
13128.9501953125,0.4323642135673156,7104810000,False,False,True,^IXIC,Nasdaq,2021-01-13
12740.7900390625,-0.6097992513683037,7689880000,False,False,True,^IXIC,Nasdaq,2021-01-06
3756.070068359375,0.6438845522919845,3179040000,False,True,False,^GSPC,S&P 500,2020-12-31
3735.360107421875,0.8722529021144565,3535460000,False,True,False,^GSPC,S&P 500,2020-12-28
12804.73046875,0.26325132476352486,3305960000,False,False,True,^IXIC,Nasdaq,2020-12-24
2007.0999755859375,0.8653773423960454,3779160000,False,True,False,^RUT,Russell 2000,2020-12-23
12771.1103515625,-0.2873969429620815,7100250000,False,False,True,^IXIC,Nasdaq,2020-12-23
12338.9501953125,-1.9377239274069313,5168450000,False,False,True,^IXIC,Nasdaq,2020-12-09
1836.050048828125,0.8918521072460273,5418480000,False,False,True,^RUT,Russell 2000,2020-12-01
3662.449951171875,1.1271187194776155,5418480000,False,False,True,^GSPC,S&P 500,2020-12-01
12198.740234375,-0.0582456381777785,7760390000,True,False,False,^IXIC,Nasdaq,2020-11-30
3638.35009765625,0.2396979198154181,2778390000,False,True,False,^GSPC,S&P 500,2020-11-27
1855.27001953125,0.5555495274573774,2778390000,False,True,False,^RUT,Russell 2000,2020-11-27
11880.6298828125,0.21645062654613856,5473250000,False,False,True,^IXIC,Nasdaq,2020-11-23
11854.9697265625,-0.41781979181526596,5350970000,False,False,True,^IXIC,Nasdaq,2020-11-20
11695.6298828125,0.6046278217000989,3012980000,False,True,False,^IXIC,Nasdaq,2020-08-28
3397.159912109375,0.34411070444764214,3505010000,False,True,False,^GSPC,S&P 500,2020-08-21
11210.83984375,0.7287631558350771,3228590000,False,True,False,^IXIC,Nasdaq,2020-08-18
3389.780029296875,0.2303389154016955,3669550000,False,True,False,^GSPC,S&P 500,2020-08-18
11129.73046875,1.0021568159487293,3214870000,False,True,False,^IXIC,Nasdaq,2020-08-17
10617.4404296875,0.6607137037519806,3537510000,False,True,False,^IXIC,Nasdaq,2020-07-10
9874.150390625,1.1984014641401863,4336290000,False,False,True,^IXIC,Nasdaq,2020-06-29
9757.2197265625,-2.5933939646351156,7309380000,True,False,True,^IXIC,Nasdaq,2020-06-26
10017.0,1.0881847720358495,4779640000,False,False,True,^IXIC,Nasdaq,2020-06-25
9909.169921875,-2.1931899905181185,5589130000,False,False,True,^IXIC,Nasdaq,2020-06-24
9726.01953125,1.43093842808506,4476010000,False,False,True,^IXIC,Nasdaq,2020-06-15
9588.8095703125,1.0121334623245826,4388990000,False,False,True,^IXIC,Nasdaq,2020-06-12
9492.73046875,-5.265476367524757,5300850000,False,False,True,^IXIC,Nasdaq,2020-06-11
3002.10009765625,-5.894405927443824,7037320000,False,False,True,^GSPC,S&P 500,2020-06-11
1356.219970703125,-7.576039283049574,7037320000,False,False,True,^RUT,Russell 2000,2020-06-11
9615.8095703125,-0.6929795366756419,6141320000,True,False,False,^IXIC,Nasdaq,2020-06-04
1002.4000244140625,-1.1332580524879843,7411380000,False,False,True,^RUT,Russell 2000,2020-03-23
2237.39990234375,-2.929386782180443,7411380000,False,False,True,^GSPC,S&P 500,2020-03-23
6860.669921875,-0.27400309327879624,4348410000,False,False,True,^IXIC,Nasdaq,2020-03-23
1013.8900146484375,-4.237070635330575,9053950000,True,False,True,^RUT,Russell 2000,2020-03-20
6879.52001953125,-3.7907422283539605,5260300000,False,False,True,^IXIC,Nasdaq,2020-03-20
2304.919921875,-4.335951230846192,9053950000,True,False,True,^GSPC,S&P 500,2020-03-20
7150.580078125,2.2996268579562162,4778490000,False,False,True,^IXIC,Nasdaq,2020-03-19
2409.389892578125,0.47078080405855705,7956100000,False,False,True,^GSPC,S&P 500,2020-03-19
1058.75,6.819285351186477,7956100000,False,False,True,^RUT,Russell 2000,2020-03-19
6989.83984375,-4.702798877538516,4935000000,False,False,True,^IXIC,Nasdaq,2020-03-18
991.1599731445312,-10.424671770075221,8799300000,False,False,True,^RUT,Russell 2000,2020-03-18
2398.10009765625,-5.1830762729157875,8799300000,False,False,True,^GSPC,S&P 500,2020-03-18
1106.510009765625,6.659787057666922,8370250000,False,False,True,^RUT,Russell 2000,2020-03-17
2529.18994140625,5.995484974402432,8370250000,False,False,True,^GSPC,S&P 500,2020-03-17
7334.77978515625,6.230492341201921,4920210000,False,False,True,^IXIC,Nasdaq,2020-03-17
1037.4200439453125,-14.272017075902932,7805450000,False,False,True,^RUT,Russell 2000,2020-03-16
6904.58984375,-12.321331290147409,4618120000,False,False,True,^IXIC,Nasdaq,2020-03-16
2386.1298828125,-11.984055240393443,7805450000,False,False,True,^GSPC,S&P 500,2020-03-16
2711.02001953125,9.287124972971839,8299070000,False,False,True,^GSPC,S&P 500,2020-03-13
1210.1300048828125,7.765394726386221,8299070000,False,False,True,^RUT,Russell 2000,2020-03-13
7874.8798828125,9.345998172386105,4701070000,False,False,True,^IXIC,Nasdaq,2020-03-13
7201.7998046875,-9.434674309481183,5099350000,False,False,True,^IXIC,Nasdaq,2020-03-12
2480.639892578125,-9.511268097833659,8850810000,True,False,True,^GSPC,S&P 500,2020-03-12
1122.9300537109375,-11.181680744869293,8850810000,True,False,True,^RUT,Russell 2000,2020-03-12
2741.3798828125,-4.886844513127397,7431200000,False,False,True,^GSPC,S&P 500,2020-03-11
1264.300048828125,-6.410539197635979,7431200000,False,False,True,^RUT,Russell 2000,2020-03-11
7952.0498046875,-4.700245022770167,4302610000,False,False,True,^IXIC,Nasdaq,2020-03-11
1350.9000244140625,2.8520590722789674,7642040000,False,False,True,^RUT,Russell 2000,2020-03-10
8344.25,4.950140308971451,4447260000,False,False,True,^IXIC,Nasdaq,2020-03-10
2882.22998046875,4.939630628156144,7642040000,False,False,True,^GSPC,S&P 500,2020-03-10
7950.68017578125,-7.287402343694394,4554110000,False,False,True,^IXIC,Nasdaq,2020-03-09
1313.43994140625,-9.369180113561226,8441290000,False,False,True,^RUT,Russell 2000,2020-03-09
2746.56005859375,-7.5969697477450975,8441290000,False,False,True,^GSPC,S&P 500,2020-03-09
1449.219970703125,-2.0015942887581017,6555240000,False,False,True,^RUT,Russell 2000,2020-03-06
2972.3701171875,-1.7053852000370129,6555240000,False,False,True,^GSPC,S&P 500,2020-03-06
8575.6201171875,-1.8649430797928912,4292730000,False,False,True,^IXIC,Nasdaq,2020-03-06
1478.8199462890625,-3.4208468229589784,5579290000,False,False,True,^RUT,Russell 2000,2020-03-05
1486.0799560546875,-2.1343594220654127,6376510000,False,False,True,^RUT,Russell 2000,2020-03-03
3003.3701171875,-2.8107896121075893,6376510000,False,False,True,^GSPC,S&P 500,2020-03-03
8684.08984375,-2.994582100926557,4336700000,False,False,True,^IXIC,Nasdaq,2020-03-03
1518.489990234375,2.848759168625814,6381330000,False,False,True,^RUT,Russell 2000,2020-03-02
3090.22998046875,4.603922900611002,6381330000,False,False,True,^GSPC,S&P 500,2020-03-02
8952.169921875,4.4914576985011,4249020000,False,False,True,^IXIC,Nasdaq,2020-03-02
1476.4300537109375,-1.431361965734057,8569570000,True,False,True,^RUT,Russell 2000,2020-02-28
8567.3701171875,0.010385226940567982,5320020000,False,False,True,^IXIC,Nasdaq,2020-02-28
2954.219970703125,-0.8238340444361891,8569570000,True,False,True,^GSPC,S&P 500,2020-02-28
8566.48046875,-4.613182731047061,4559900000,True,False,True,^IXIC,Nasdaq,2020-02-27
2978.760009765625,-4.416324258407911,7064710000,True,False,True,^GSPC,S&P 500,2020-02-27
1497.8699951171875,-3.534996670652446,7064710000,True,False,True,^RUT,Russell 2000,2020-02-27
3116.389892578125,-0.37785406053220116,5484650000,False,False,True,^GSPC,S&P 500,2020-02-26
8980.7802734375,0.16920121754293582,3587950000,False,False,True,^IXIC,Nasdaq,2020-02-26
1552.760009765625,-1.2176356225690688,5484650000,False,False,True,^RUT,Russell 2000,2020-02-26
9129.240234375,0.6689046766684248,2472620000,False,False,True,^IXIC,Nasdaq,2020-01-08
3240.02001953125,0.003398471712534601,2429150000,False,True,False,^GSPC,S&P 500,2019-12-27
3239.909912109375,0.5128166675301138,2164540000,False,True,False,^GSPC,S&P 500,2019-12-26
9022.3896484375,0.7763956015811591,1639960000,False,True,False,^IXIC,Nasdaq,2019-12-26
1678.010009765625,0.23116316934819192,1296530000,False,True,False,^RUT,Russell 2000,2019-12-24
8952.8798828125,0.08081572464619935,1014530000,False,True,False,^IXIC,Nasdaq,2019-12-24
1500.68994140625,-0.09320509729241477,4512720000,False,False,True,^RUT,Russell 2000,2019-08-07
2883.97998046875,0.07668762331907164,4512720000,False,False,True,^GSPC,S&P 500,2019-08-07
1502.0899658203125,0.986945852407195,4156640000,False,False,True,^RUT,Russell 2000,2019-08-06
2881.77001953125,1.3017017169932643,4156640000,False,False,True,^GSPC,S&P 500,2019-08-06
7833.27001953125,1.387903504597432,2217620000,False,False,True,^IXIC,Nasdaq,2019-08-06
2844.739990234375,-2.97778200029859,4542850000,False,False,True,^GSPC,S&P 500,2019-08-05
7726.0400390625,-3.4736051941349433,2661780000,False,False,True,^IXIC,Nasdaq,2019-08-05
1487.4100341796875,-3.015661813521653,4542850000,False,False,True,^RUT,Russell 2000,2019-08-05
8170.22998046875,0.7539703949127396,1548240000,False,True,False,^IXIC,Nasdaq,2019-07-03
2995.820068359375,0.7672378673070135,1963570000,False,True,False,^GSPC,S&P 500,2019-07-03
8161.85009765625,0.18965672564215108,1781860000,False,True,False,^IXIC,Nasdaq,2019-04-29
1329.81005859375,4.964008182599411,4249740000,False,False,True,^RUT,Russell 2000,2018-12-26
2467.699951171875,4.959374278953943,4249740000,False,False,True,^GSPC,S&P 500,2018-12-26
1266.9200439453125,-1.948000722923371,2613670000,False,False,True,^RUT,Russell 2000,2018-12-24
2351.10009765625,-2.7112254452099527,2613670000,False,False,True,^GSPC,S&P 500,2018-12-24
6332.990234375,-2.9933769049102055,4571670000,True,False,False,^IXIC,Nasdaq,2018-12-21
1292.0899658203125,-2.5573178114394746,7657890000,True,False,True,^RUT,Russell 2000,2018-12-21
2416.6201171875,-2.0588228309714296,7657890000,True,False,True,^GSPC,S&P 500,2018-12-21
1511.4100341796875,0.31659981713436647,5133380000,False,False,True,^RUT,Russell 2000,2018-10-31
2711.739990234375,1.0851331974038647,5133380000,False,False,True,^GSPC,S&P 500,2018-10-31
2682.6298828125,1.5666780052058682,5125600000,False,False,True,^GSPC,S&P 500,2018-10-30
2641.25,-0.6559599573700448,4701260000,False,False,True,^GSPC,S&P 500,2018-10-29
1477.31005859375,-0.43872490807211895,4701260000,False,False,True,^RUT,Russell 2000,2018-10-29
1483.8199462890625,-1.1050438453221734,4804330000,False,False,True,^RUT,Russell 2000,2018-10-26
2658.68994140625,-1.7327264039978307,4804330000,False,False,True,^GSPC,S&P 500,2018-10-26
2705.570068359375,1.8625040052811848,4663930000,False,False,True,^GSPC,S&P 500,2018-10-25
1500.4000244140625,2.158376407440743,4663930000,False,False,True,^RUT,Russell 2000,2018-10-25
