date,spy_close,vix,breadth,liquidity,positioning,sector,momentum,composite,regime,confidence,fwd_1w,fwd_4w,fwd_12w
2016-11-18,188.055419921875,0.0,0.0,43.52815900000037,19.586762667370117,19.711916963156536,16.441005802707938,16.244534324849862,risk-on,1.0,1.3821687059816234,3.600215832008047,6.5787624549673795
2016-11-25,190.6546630859375,0.0,0.0,42.065240862508055,5.227490084172439,17.147073055958664,14.119922630560932,13.181224906577368,risk-on,1.0,-0.8305892461662245,2.49203184955209,6.751366814718263
2016-12-02,189.07110595703125,0.0,0.0,47.2778917768791,5.2649728902107436,32.177962274952066,20.092646207295893,17.081283250879828,risk-on,1.0,3.10905592171844,2.3522625035469424,8.400952500547977
2016-12-09,194.94943237304688,0.0,0.0,45.49858038481113,18.338761884152728,19.648090591859894,16.232387569967194,16.420982705360835,risk-on,1.0,-0.06340693003854536,0.9002516083413292,5.878411791419147
2016-12-16,194.82582092285156,0.0,0.0,42.161508981536315,1.3605838555459626,19.09011287741138,16.40986132511557,13.140892438762418,risk-on,1.0,0.2977105843036121,0.8931630809740465,5.621217870623707
2016-12-23,195.4058380126953,0.0,0.0,81.53283862357848,1.6792325178420442,20.158089956440072,14.483821263482282,21.030548222206242,risk-on,1.0,-0.9658275025911434,0.4563444172812181,5.472166153097002
2016-12-30,193.5185546875,0.0,14.587100663050029,49.77901294331874,5.430831327953967,19.540045043436447,17.565485362095536,18.375402713191868,risk-on,1.0,1.6463088467574716,2.433689374403891,5.076439597704918
2017-01-06,196.7044677734375,0.0,0.0,82.13269390652509,13.15684859028098,12.08176228307185,18.721109399075512,22.084441352215492,risk-on,1.0,-0.07042775767451825,0.9374594685500837,4.20562857336122
2017-01-13,196.56593322753906,0.0,0.0,45.305572531151384,4.000055621196874,10.901332845296347,31.047765793528516,14.401099355557108,risk-on,1.0,-0.13653005768837767,1.9643312507350297,4.040181196532089
2017-01-20,196.2975616455078,0.0,0.0,35.64352637903388,0.0,9.37259428536978,26.580818758408615,11.192676294453104,risk-on,1.0,0.9835239565575415,3.6826219511484126,2.990876405615839
2017-01-27,198.2281951904297,0.0,0.0,9.797291951441462,0.0,8.975660387504716,20.98197161488301,5.404004609902301,risk-on,1.0,0.1615800622627006,3.393404537558564,2.90017391159767
2017-02-03,198.54849243164062,0.0,0.0,9.338717672330345,0.0,5.544877354657426,13.693901035673198,4.068865241232002,risk-on,1.0,0.9461904382037867,3.9591689994999957,4.262533397827273
2017-02-10,200.42713928222656,0.0,0.0,36.64390904564745,0.0,4.5120833581718625,11.392405063291148,9.144834819184382,risk-on,1.0,1.5463571795252706,2.669431655857668,3.988057122571398
2017-02-17,203.52645874023438,0.0,0.0,37.551479737783325,0.9962664037689793,3.2035634772446606,11.392405063291148,9.279510936037823,risk-on,1.0,0.7018355398847431,1.26387076023875,2.096922323742656
2017-02-24,204.9548797607422,0.0,0.0,37.23498275719655,2.589293623135165,4.686965726322623,9.090909090909099,9.447526362948885,risk-on,1.0,0.709660113447641,-0.7867451294948591,1.1011156034768765
2017-03-03,206.40936279296875,0.0,0.0,8.286175765571858,2.2448620071557612,5.468222929307044,7.172995780590728,3.531497471642864,risk-on,1.0,-0.30616731686069487,-0.6938811778659404,1.8209917703857492
2017-03-10,205.77740478515625,0.0,0.0,8.944518000728866,10.075134137703866,6.811433473914954,9.474491752972767,5.269337917185872,risk-on,1.0,0.1561713526229136,-0.6170996693714348,3.1731459128798045
2017-03-17,206.09877014160156,0.0,0.0,8.184539284574422,6.9159886563036395,4.447642417866065,7.172995780590728,4.058752096099412,risk-on,1.0,-1.3373990117191314,-1.906945411337868,2.6916338766091785
2017-03-24,203.3424072265625,0.0,15.51020408163265,35.55175524398647,0.0,6.204955303945971,15.61181434599157,12.704316595314875,risk-on,1.0,0.8039247055885435,0.31215838096363413,4.260366458736176
2017-03-31,204.9771270751953,0.0,0.0,38.368456130672655,0.8352477270460801,5.820967962806622,16.76256233218259,10.348379812830695,risk-on,1.0,-0.22908603574930408,0.9925796044942148,3.637721583270803
2017-04-07,204.50755310058594,0.0,7.2610096670247035,39.45468567846561,3.6781482529365106,5.280161977955922,17.913310318373618,12.478216635569286,risk-on,1.0,-1.1437103244167357,1.9132471764635062,3.3074460811989725
2017-04-14,202.1685791015625,4.605263983443836,31.40708915145006,36.92812142014559,4.071463366092201,12.092699457720476,18.68047564250097,18.880766898829894,risk-on,1.0,0.8945893072248134,2.782663563111165,4.6366530508735515
2017-04-21,203.97715759277344,0.0,0.0,37.60139475240035,3.503136392992807,5.599918860582671,13.875598086124413,10.273297047128834,risk-on,1.0,1.487681598988977,1.585722816845525,5.186699099712921
2017-04-28,207.01168823242188,0.0,0.0,41.95897895268519,4.748255886097872,6.942471319747039,15.406698564593313,11.686074727873104,risk-on,1.0,0.6804445997919295,1.5247313314834088,4.201959530669108
2017-05-05,208.4202880859375,0.0,0.0,46.055337874407805,15.658182491057307,6.256774235153534,9.28229665071771,13.426540748884953,risk-on,1.0,-0.30037267648249655,1.8648539662254215,3.510278034343872
2017-05-12,207.79425048828125,0.0,0.23103581055063874,46.19216617062947,3.264874258606827,12.677046906539832,9.28229665071771,12.604158236079787,risk-on,1.0,-0.28036414147036837,1.8537298123866064,4.032367739060727
2017-05-19,207.211669921875,0.0,5.365164933898089,43.34383384769957,0.0,12.513153056858986,13.11004784688996,12.929777499537373,risk-on,1.0,1.4267489770117825,2.313513047002669,2.93758593631257
2017-05-26,210.16806030273438,0.0,0.0,39.52722144165931,14.14065557549983,13.637166374294496,9.665071770334931,13.0386247578345,risk-on,1.0,1.017738751031505,1.0779772918779074,0.90341112626251
2017-06-02,212.30702209472656,0.0,0.0,40.11551472801944,2.1698455723121057,14.35380681266717,2.7751196172248846,10.779162765073266,risk-on,1.0,-0.3112603766934785,-0.4877332521283084,0.6481500713718225
2017-06-09,211.6461944580078,0.0,0.0,36.97323674752444,1.901674872896366,11.810543156790718,3.923444976076571,9.843824551565607,risk-on,1.0,0.16978546831050156,-0.049025103376276746,2.3165010206954495
2017-06-16,212.0055389404297,0.0,0.0,37.089887817689274,3.7206733888106536,5.124233494108324,3.1578947368421066,9.06050306965991,risk-on,1.0,0.20192176548214924,1.2034119776205499,1.6237662385800489
2017-06-23,212.43362426757812,0.0,1.0867239977752068,41.831744848459465,0.0,6.4157168711646815,8.899521531100477,10.436003453031683,risk-on,1.0,-0.547038690422752,1.5424165263018041,3.001152847461408
2017-06-30,211.2715301513672,0.0,6.563128396012491,43.24834136654204,1.2164125846334928,4.796988777619255,9.665071770334931,11.83081133388231,risk-on,1.0,0.12822576748581227,2.1133417849382274,3.671623588543338
2017-07-07,211.5424346923828,0.0,5.0228896590082535,46.05026166412185,10.096334893831433,5.7150165839575955,2.7751196172248846,12.86384494801686,risk-on,1.0,1.4249643582189275,2.1890851936846367,4.281846512948073
2017-07-14,214.5568389892578,0.0,0.0,41.38970289731813,10.69908573581233,7.140306268836981,0.0,10.95384938016102,risk-on,1.0,0.5375715879665233,-0.5863938895102616,4.101784506681749
2017-07-21,215.71023559570312,0.0,0.0,35.873174282537775,8.7670564212167,6.280822017436313,3.743315508021397,9.806148173107646,risk-on,1.0,0.012138544079265401,-1.6890685053872923,3.781262586842593
2017-07-28,215.73641967773438,0.0,0.0,7.15919908639092,7.253906386052682,4.299358181277679,16.142557651991623,4.7790852675769,risk-on,1.0,0.2024967001454714,-0.9517769279942079,4.647819125392494
2017-08-04,216.17327880859375,0.0,0.0,7.4638780452234155,0.0,5.435679326413801,19.95425957690109,4.3035534656968615,risk-on,1.0,-1.3297610271436722,0.17379664423258223,4.68007215574755
2017-08-11,213.29869079589844,0.0,18.371625379711634,9.140459732095692,2.788307032065318,5.121409459950494,24.147131694301514,9.103587665593986,risk-on,1.0,-0.5775698143960395,1.0076585569961383,6.39545343955461
2017-08-18,212.06674194335938,0.0,22.78269798485432,9.876802765795588,20.048437401292617,9.655517043724563,20.716599961882988,13.059153313070853,risk-on,1.0,0.762188475094927,3.1793481741193563,6.864452353812478
2017-08-25,213.68309020996094,0.0,5.0228896590082535,36.60585688390859,15.729934963300124,12.677727713847245,16.523727844482565,14.239271494603727,risk-on,1.0,1.3411873162793242,2.5016182951434818,5.961595794324959
2017-09-01,216.54898071289062,0.0,0.0,35.036965448030756,21.822155078001853,11.074843929357911,17.286068229464462,13.670549763656558,risk-on,1.0,-0.5084149570236396,1.8708822038487893,5.572989779839754
2017-09-08,215.44801330566406,0.0,0.0,36.11135725207764,17.339655353545755,14.114607104710794,14.617876882027828,13.40219850735679,risk-on,1.0,1.5600370010455666,3.6711802266933713,7.783463569544202
2017-09-15,218.80908203125,0.0,0.0,36.61828650760678,11.114503676844034,8.31611963289937,6.994473032208883,10.937698101203754,risk-on,1.0,0.10033562363735982,2.3114780940862056,6.549235585924329
2017-09-22,219.02862548828125,0.0,0.0,41.57421615479286,0.0,7.1156674392610295,13.474366304554986,10.72962997730322,risk-on,1.0,0.7175918507815737,3.074864186659565,7.38943003679744
2017-09-29,220.60035705566406,0.0,0.0,47.26060060791383,2.621907584092158,5.975994433497209,14.999047074518781,12.241710131673045,risk-on,1.0,1.2498352904231957,2.579319117412604,7.024399151568428
2017-10-06,223.3574981689453,0.0,0.0,47.11919882830607,3.339521471606892,3.163415657404224,6.994473032208883,11.098727638233768,risk-on,1.0,0.22802362378848695,1.6039806647881294,5.446402117453952
2017-10-13,223.86680603027344,0.0,0.0,43.541926103203195,3.0985133055370495,3.2633624099655805,3.182771107299425,9.980943688695977,risk-on,1.0,0.8472235144245666,1.2316057127725655,7.792746876817969
2017-10-20,225.76345825195312,0.0,0.0,39.08908100166097,3.028395604686378,6.274779812622831,2.4204307223175174,9.455335585160327,risk-on,1.0,0.23337965780987346,0.29170091663526243,8.646361487449617
2017-10-27,226.29034423828125,0.0,0.0,36.740958789719244,3.0126541131649587,8.789653474329523,6.232132647226995,9.741751160790718,risk-on,1.0,0.2871377551859844,1.0282758842046436,9.364508713457242
2017-11-03,226.9401092529297,0.0,0.0,35.98473389485693,5.637450833796203,8.265507135861318,10.043834572136463,10.28677393163366,risk-on,1.0,-0.13930849492699293,2.3253807786819847,11.450904126856987
2017-11-10,226.62396240234375,0.0,0.0,36.80447958497561,2.648636045265935,7.327951507264106,10.80617495711836,9.938001545586463,risk-on,1.0,-0.08911240942988119,2.875001312952019,7.271889064577586
2017-11-17,226.42201232910156,0.0,0.0,36.15093827922101,5.471939016072427,5.203797879669316,8.900323994663632,9.721580589671825,risk-on,1.0,0.9695262950295325,3.8828292840259904,1.9300019887062314
2017-11-24,228.6172332763672,0.0,0.0,35.00685523814278,7.039247950013792,4.741725104188876,10.425004764627415,9.811017482221697,risk-on,1.0,1.5747271562410958,3.2713952843751004,5.433254537795995
2017-12-01,232.2173309326172,0.0,0.0,37.71729262391205,6.1416342606178365,5.040027489153711,13.093196112064042,10.530027398454546,risk-on,1.0,0.39707344863306737,1.4232851324317286,4.4068128496750125
2017-12-08,233.139404296875,0.0,0.0,37.610924562508984,9.872326495077353,6.096115543296186,12.330855727082145,11.150536790966042,risk-on,1.0,0.8896772464000335,3.505531505153736,1.8625797040439318
2017-12-15,235.21359252929688,0.0,0.0,38.39338497371819,5.1148171576806405,5.080470977467559,15.76138745950067,10.784108960965934,risk-on,1.0,0.37523942653623354,4.2812961280854545,4.637787530786652
2017-12-22,236.09620666503906,0.0,0.0,42.55982279001705,12.158492836242027,6.478070395244987,23.003621116828672,13.607811154409328,risk-on,1.0,-0.24301999360037962,4.8222361290628735,2.91138624480467
2017-12-29,235.52244567871094,0.0,0.0,44.48772670852974,15.537714158885219,4.088988527093982,20.716599961882988,13.913210740791122,risk-on,1.0,2.45825142908751,7.389681208515686,-2.914040823186015
2018-01-05,241.3121795654297,0.0,0.0,49.945784092290566,13.294412750706154,5.493834808468273,23.76596150181057,15.183990102515331,risk-on,1.0,1.6458362775998214,0.7424515330262116,-3.3706500339717005
2018-01-12,245.28378295898438,0.0,0.0,43.55481390457568,9.310516879013585,7.270800880460635,22.622450924337727,13.460405537270038,risk-on,1.0,0.8959174783971013,-5.9081856591741255,-6.174389194395891
2018-01-19,247.4813232421875,0.0,0.0,39.632032559946396,9.034495213072127,6.71399780893452,18.429578806937304,12.131638345984005,risk-on,1.0,2.2003601222669644,-2.6033212043009457,-5.063334610852399
2018-01-26,252.9268035888672,0.0,0.0,40.068904920792356,16.57836630940812,4.328085817450111,19.573089384410146,13.107057741628218,risk-on,1.0,-3.8837315410992557,-4.141945151280979,-6.5958039700138915
2018-02-02,243.1038055419922,5.661442852538584,29.01118606438391,39.16411857294865,39.442432595751534,6.677570385158914,24.90947207928341,24.17629715303913,risk-on,1.0,-5.064438972734897,-2.312589885633687,-2.839891737730438
2018-02-09,230.79196166992188,77.51234598097156,28.571428571428573,40.41118878231066,21.01667618557153,10.068247404186554,21.86011053935583,36.14774225934145,risk-on,1.0,4.439768063617344,6.642491971336284,2.135901571300103
2018-02-16,241.03858947753906,8.865807456184992,9.20502092050209,40.21439297997417,35.47983062943007,7.058080334110313,19.95425957690109,20.033156873553413,risk-on,1.0,0.585850023786616,0.8012367136057907,0.30491801929579676
2018-02-23,242.45071411132812,0.0,0.0,40.37031245708434,15.104177093651378,7.5003253671779415,21.097770154373933,13.574514875978656,risk-on,1.0,-2.049448526519504,-5.688367921708071,-0.8348285790707566
2018-03-02,237.4818115234375,3.975000381469727,6.64332678678166,39.19825812072874,13.677216412190756,12.287588120874632,18.81074899942825,15.739112637698653,risk-on,1.0,3.6383787101294196,-1.812105522061469,1.5460104109535466
2018-03-09,246.12229919433594,0.0,0.0,40.22685511244085,11.888477120978177,9.93744587712305,21.478940346864885,13.467153506889842,risk-on,1.0,-1.2808347940290399,-6.4940444966980815,-1.496862560153145
2018-03-16,242.96987915039062,0.0,0.0,43.88598181866944,7.9849269578095585,11.704381564301974,20.88246481551921,13.818839123602537,risk-on,1.0,-5.889887971531483,-3.3005586665154407,1.4550964832986013
2018-03-23,228.6592254638672,46.447215557307445,54.18410041841004,47.53951886628564,10.320723717381673,27.368293561099343,11.753518448079127,36.46287140498069,risk-on,1.0,1.9763755561992946,3.317172949076941,7.876133660931961
2018-03-30,233.1783905029297,4.9249982833862305,19.451797455383826,48.76142908935505,22.436875975657458,23.847133498471916,3.004944845949042,21.870740871339326,risk-on,1.0,-1.3034582355658353,1.295801958685039,4.873154796372803
2018-04-06,230.13900756835938,13.448110360488919,25.78772094611903,80.2379817241855,24.044292722090095,36.85011475046201,6.42829973373908,33.67175370041541,risk-on,1.0,2.0906965010187406,2.4256831974242887,4.919982840915793
2018-04-13,234.9505157470703,0.0,5.277089915464092,47.106185453864654,21.507238772604126,30.293315024978018,4.906808672499062,18.737419010752976,risk-on,1.0,0.5506400721613458,2.904034409776468,4.339727766135715
2018-04-20,236.24424743652344,0.0,0.0,42.017174217650044,17.604579088284076,38.31601217200982,7.18904526435908,17.510428059009996,risk-on,1.0,-0.018763116015541037,1.7703791176400863,5.339446728994668
2018-04-27,236.19992065429688,0.0,0.0,47.1880226577842,26.097566423458023,39.05700914473767,9.851654621529107,20.1959563289391,risk-on,1.0,-0.20256986001833122,2.0971151834821455,5.393143930481914
2018-05-04,235.72145080566406,0.0,1.007599692596702,80.92287639422133,26.443676488157486,24.58582425318207,9.471281856219099,24.987648514186443,risk-on,1.0,2.5674832493874256,2.849437680315847,6.264085341496162
2018-05-11,241.7735595703125,0.0,0.0,48.977281993254756,19.91745346146672,11.264872212244278,14.416127805249154,15.914418030232513,risk-on,1.0,-0.5570887540145453,1.9571063748574202,4.406637049513562
2018-05-18,240.42666625976562,0.0,0.0,49.198125505280714,19.616101792736366,21.032171871699813,22.02358311144923,18.13922446186649,risk-on,1.0,0.30222886888937595,2.596245053343349,4.828623582673464
2018-05-25,241.15330505371094,0.0,0.0,45.42203541652722,22.078417991724358,23.69355678005326,25.066565233929257,18.45685982246501,risk-on,1.0,0.532806959253862,1.4050105468645935,5.214055762184566
2018-06-01,242.4381866455078,0.0,0.0,43.95344008063709,16.199606086135606,20.43719613259437,27.729174591099287,17.05912580804684,risk-on,1.0,1.6775982068460094,-0.4027333350578588,5.5558859846999376
2018-06-08,246.5053253173828,0.0,0.0,44.80036313097823,11.3115220225567,20.12969253897372,26.207683529859267,16.297023163411133,risk-on,1.0,0.06628918537963102,-0.5511429824116676,4.82538101425487
2018-06-15,246.66873168945312,0.0,0.0,42.9058734867273,12.613471114826979,17.046871138885514,23.54507417268924,15.384733452671256,risk-on,1.0,-0.8623700503325504,0.8876891182197033,3.778021861372749
2018-06-22,244.54153442382812,0.0,0.0,48.095413081187544,10.670243936308148,16.506920538193082,25.446937999239257,16.240351087336617,risk-on,1.0,-1.2593881771895354,1.798053621197293,5.874603167273951
2018-06-29,241.46180725097656,0.0,16.719323712748697,81.4835202280032,14.199260137212466,19.627471262021317,19.7413465195892,26.688713149994364,risk-on,1.0,1.5260886624683945,3.7378318766520646,8.121405362754984
2018-07-06,245.146728515625,0.0,0.0,81.81753269227632,11.670018698591267,16.580174154062643,20.50209205020921,22.65124467137427,risk-on,1.0,1.5140543320974365,2.9700230350724555,6.032963158822491
2018-07-13,248.85838317871094,0.0,0.0,81.15938559503583,9.420256360697774,16.431993439738726,12.514263978699136,21.361140986942548,risk-on,1.0,0.03220271671486863,1.2768634701076031,3.409606722789249
2018-07-20,248.9385223388672,0.0,0.0,47.11607592744305,4.504260593916176,11.937841666550733,11.373145682769117,13.026845092835554,risk-on,1.0,0.622130033923951,1.9236277566461846,-0.887061059730232
2018-07-27,250.48724365234375,0.0,0.0,46.317919590921704,3.695760556804464,4.1995557137264115,24.686192468619247,12.916500605625894,risk-on,1.0,0.774649894992252,2.1639953186940675,-1.3927445605890654
2018-08-03,252.42764282226562,0.0,0.0,47.348652436627674,7.126092765764615,4.572277283760959,15.557246101179164,12.780210604872284,risk-on,1.0,-0.1551644075372116,2.366026000692245,-6.018661075452735
2018-08-10,252.0359649658203,0.0,0.0,46.77025028238387,5.347168862955214,9.281432527761456,11.373145682769117,12.685654833361182,risk-on,1.0,0.6710184738799141,1.5680164267695584,-3.54537622047596
2018-08-17,253.7271728515625,0.0,0.0,80.0622661110998,5.353610867939165,9.142504911563577,13.655382274629147,19.55240881660828,risk-on,1.0,0.8594282602200742,2.0416442750728514,-2.119776303768095
2018-08-24,255.90777587890625,0.0,0.0,49.460789460238765,1.8866100895026894,4.45807366237406,18.980600988969194,12.741920553726182,risk-on,1.0,0.9739331276311436,2.0179627279476975,-4.361871668837458
2018-08-31,258.400146484375,0.0,0.0,48.428407223033595,0.5298638748611784,6.418461996872052,15.937618866489164,12.321692212015616,risk-on,1.0,-0.9335196668200374,0.5945019260076734,-8.910631732405394
2018-09-07,255.98793029785156,0.0,0.0,49.13191331217298,2.7486896489100454,7.829470314377198,13.275009509319135,12.740607607859593,risk-on,1.0,1.140463477767173,0.5295347489110425,-3.7211980502401487
2018-09-14,258.9073791503906,0.0,0.0,45.42532706100954,4.994048822423887,5.610568107647288,10.992772917459117,11.775035243458495,risk-on,1.0,0.8360210785705702,-4.703262435322908,-8.978560155928704
2018-09-21,261.0718994140625,0.0,0.0,46.267118033091144,6.0137335692629685,3.4924725641027505,8.710536325599099,11.550408159182995,risk-on,1.0,-0.43496028664128383,-5.390585219719823,-10.794899567541227
2018-09-28,259.93634033203125,0.0,4.593971479805312,48.91614250690548,4.056578132973421,6.362554854834331,25.066565233929257,14.771549268906242,risk-on,1.0,-0.9974999982389376,-8.733469803796702,-16.722057895692146
2018-10-05,257.3434753417969,0.0,25.25403466826061,80.8124878376887,0.772459603409954,7.00597465669006,23.54507417268924,24.734577057473782,risk-on,1.0,-4.124133974319522,-5.534678322815267,-13.419234163098093
2018-10-12,246.73028564453125,32.41858254886053,34.689608060797546,80.03630660415739,4.916076064311968,32.93122204120106,26.207683529859267,37.72676251157597,risk-on,1.0,0.10874649870165065,0.6559546253007698,-8.003640880272723
2018-10-19,246.99859619140625,5.604824190973517,31.867475023482196,48.86018385868539,23.74866913587256,36.736827538897785,23.54507417268924,28.69382853311269,risk-on,1.0,-3.952944592365615,-0.9122274869805325,-5.704119896462045
2018-10-26,237.23487854003906,39.73775253761843,53.5607548458714,80.40496172489142,8.696779439656401,48.2033952026142,27.729174591099287,46.04863747712676,transitional,1.0,2.4724287140796664,-0.7839561856706201,1.0123412719469593
